Frame,aggregate_count,total_peptides_in_aggregate,avg_aggregate_size
9024,1,7525,7525.0
9025,1,7539,7539.0
9026,1,7532,7532.0
9027,1,7525,7525.0
9028,1,7532,7532.0
9029,1,7546,7546.0
9030,1,7525,7525.0
9031,1,7546,7546.0
9032,1,7546,7546.0
9033,1,7532,7532.0
9034,1,7532,7532.0
9035,1,7539,7539.0
9036,1,7539,7539.0
9037,1,7532,7532.0
9038,1,7532,7532.0
9039,1,7532,7532.0
9040,1,7539,7539.0
9041,1,7539,7539.0
9042,1,7546,7546.0
9043,1,7567,7567.0
9044,1,7560,7560.0
9045,1,7553,7553.0
9046,1,7553,7553.0
9047,1,7567,7567.0
9048,1,7581,7581.0
9049,1,7574,7574.0
9050,1,7581,7581.0
9051,1,7546,7546.0
9052,1,7532,7532.0
9053,1,7532,7532.0
9054,1,7532,7532.0
9055,1,7532,7532.0
9056,1,7539,7539.0
9057,1,7532,7532.0
9058,1,7532,7532.0
9059,1,7539,7539.0
9060,1,7532,7532.0
9061,1,7539,7539.0
9062,1,7546,7546.0
9063,1,7539,7539.0
9064,1,7539,7539.0
9065,1,7546,7546.0
9066,1,7539,7539.0
9067,1,7525,7525.0
9068,1,7525,7525.0
9069,1,7525,7525.0
9070,1,7532,7532.0
9071,1,7532,7532.0
9072,1,7511,7511.0
9073,1,7518,7518.0
9074,1,7511,7511.0
9075,1,7525,7525.0
9076,1,7539,7539.0
9077,1,7539,7539.0
9078,1,7532,7532.0
9079,1,7525,7525.0
9080,1,7532,7532.0
9081,1,7525,7525.0
9082,1,7539,7539.0
9083,1,7539,7539.0
9084,1,7560,7560.0
9085,1,7560,7560.0
9086,1,7539,7539.0
9087,1,7532,7532.0
9088,1,7511,7511.0
9089,1,7518,7518.0
9090,1,7532,7532.0
9091,1,7546,7546.0
9092,1,7532,7532.0
9093,1,7525,7525.0
9094,1,7532,7532.0
9095,1,7532,7532.0
9096,1,7546,7546.0
9097,1,7532,7532.0
9098,1,7532,7532.0
9099,1,7525,7525.0
9100,1,7539,7539.0
9101,1,7532,7532.0
9102,1,7553,7553.0
9103,1,7553,7553.0
9104,1,7588,7588.0
9105,1,7581,7581.0
9106,1,7567,7567.0
9107,1,7560,7560.0
9108,1,7553,7553.0
9109,1,7553,7553.0
9110,1,7539,7539.0
9111,1,7518,7518.0
9112,1,7546,7546.0
9113,1,7560,7560.0
9114,1,7539,7539.0
9115,1,7532,7532.0
9116,1,7539,7539.0
9117,1,7560,7560.0
9118,1,7560,7560.0
9119,1,7588,7588.0
9120,1,7574,7574.0
9121,1,7567,7567.0
9122,1,7581,7581.0
9123,1,7567,7567.0
9124,1,7581,7581.0
9125,1,7595,7595.0
9126,1,7588,7588.0
9127,1,7595,7595.0
9128,1,7602,7602.0
9129,1,7609,7609.0
9130,1,7609,7609.0
9131,1,7623,7623.0
9132,1,7616,7616.0
9133,1,7616,7616.0
9134,1,7616,7616.0
9135,1,7623,7623.0
9136,1,7609,7609.0
9137,1,7602,7602.0
9138,1,7609,7609.0
9139,1,7609,7609.0
9140,1,7616,7616.0
9141,1,7616,7616.0
9142,1,7602,7602.0
9143,1,7609,7609.0
9144,1,7609,7609.0
9145,1,7609,7609.0
9146,1,7609,7609.0
9147,1,7602,7602.0
9148,1,7595,7595.0
9149,1,7602,7602.0
9150,1,7588,7588.0
9151,1,7602,7602.0
9152,1,7609,7609.0
9153,1,7609,7609.0
9154,1,7588,7588.0
9155,1,7602,7602.0
9156,1,7609,7609.0
9157,1,7609,7609.0
9158,1,7595,7595.0
9159,1,7602,7602.0
9160,1,7595,7595.0
9161,1,7588,7588.0
9162,1,7588,7588.0
9163,1,7588,7588.0
9164,1,7588,7588.0
9165,1,7588,7588.0
9166,1,7602,7602.0
9167,1,7595,7595.0
9168,1,7595,7595.0
9169,1,7588,7588.0
9170,1,7595,7595.0
9171,1,7602,7602.0
9172,1,7595,7595.0
9173,1,7609,7609.0
9174,1,7609,7609.0
9175,1,7588,7588.0
9176,1,7595,7595.0
9177,1,7588,7588.0
9178,1,7588,7588.0
9179,1,7574,7574.0
9180,1,7595,7595.0
9181,1,7602,7602.0
9182,1,7588,7588.0
9183,1,7588,7588.0
9184,1,7602,7602.0
9185,1,7595,7595.0
9186,1,7595,7595.0
9187,1,7609,7609.0
9188,1,7609,7609.0
9189,1,7609,7609.0
9190,1,7609,7609.0
9191,1,7609,7609.0
9192,1,7581,7581.0
9193,1,7567,7567.0
9194,1,7567,7567.0
9195,1,7574,7574.0
9196,1,7574,7574.0
9197,1,7581,7581.0
9198,1,7574,7574.0
9199,1,7581,7581.0
9200,1,7574,7574.0
9201,1,7581,7581.0
9202,1,7581,7581.0
9203,1,7588,7588.0
9204,1,7595,7595.0
9205,1,7602,7602.0
9206,1,7588,7588.0
9207,1,7595,7595.0
9208,1,7602,7602.0
9209,1,7588,7588.0
9210,1,7581,7581.0
9211,1,7581,7581.0
9212,1,7602,7602.0
9213,1,7595,7595.0
9214,1,7602,7602.0
9215,1,7581,7581.0
9216,1,7588,7588.0
9217,1,7595,7595.0
9218,1,7588,7588.0
9219,1,7595,7595.0
9220,1,7595,7595.0
9221,1,7595,7595.0
9222,1,7602,7602.0
9223,1,7602,7602.0
9224,1,7602,7602.0
9225,1,7602,7602.0
9226,1,7595,7595.0
9227,1,7595,7595.0
9228,1,7609,7609.0
9229,1,7602,7602.0
9230,1,7588,7588.0
9231,1,7602,7602.0
9232,1,7595,7595.0
9233,1,7574,7574.0
9234,1,7574,7574.0
9235,1,7609,7609.0
9236,1,7623,7623.0
9237,1,7630,7630.0
9238,1,7609,7609.0
9239,1,7602,7602.0
9240,1,7616,7616.0
9241,1,7616,7616.0
9242,1,7630,7630.0
9243,1,7602,7602.0
9244,1,7602,7602.0
9245,1,7609,7609.0
9246,1,7616,7616.0
9247,1,7630,7630.0
9248,1,7623,7623.0
9249,1,7637,7637.0
9250,1,7630,7630.0
9251,1,7623,7623.0
9252,1,7630,7630.0
9253,1,7623,7623.0
9254,1,7609,7609.0
9255,1,7637,7637.0
9256,1,7637,7637.0
9257,1,7616,7616.0
9258,1,7616,7616.0
9259,1,7595,7595.0
9260,1,7609,7609.0
9261,1,7609,7609.0
9262,1,7602,7602.0
9263,1,7609,7609.0
9264,1,7588,7588.0
9265,1,7581,7581.0
9266,1,7588,7588.0
9267,1,7602,7602.0
9268,1,7595,7595.0
9269,1,7595,7595.0
9270,1,7588,7588.0
9271,1,7588,7588.0
9272,1,7602,7602.0
9273,1,7602,7602.0
9274,1,7602,7602.0
9275,1,7616,7616.0
9276,1,7595,7595.0
9277,1,7602,7602.0
9278,1,7602,7602.0
9279,1,7609,7609.0
9280,1,7609,7609.0
9281,1,7616,7616.0
9282,1,7616,7616.0
9283,1,7616,7616.0
9284,1,7609,7609.0
9285,1,7616,7616.0
9286,1,7595,7595.0
9287,1,7609,7609.0
9288,1,7595,7595.0
9289,1,7595,7595.0
9290,1,7595,7595.0
9291,1,7588,7588.0
9292,1,7595,7595.0
9293,1,7595,7595.0
9294,1,7588,7588.0
9295,1,7595,7595.0
9296,1,7602,7602.0
9297,1,7609,7609.0
9298,1,7609,7609.0
9299,1,7602,7602.0
9300,1,7602,7602.0
9301,1,7609,7609.0
9302,1,7602,7602.0
9303,1,7588,7588.0
9304,1,7595,7595.0
9305,1,7588,7588.0
9306,1,7588,7588.0
9307,1,7602,7602.0
9308,1,7595,7595.0
9309,1,7595,7595.0
9310,1,7588,7588.0
9311,1,7581,7581.0
9312,1,7581,7581.0
9313,1,7588,7588.0
9314,1,7595,7595.0
9315,1,7588,7588.0
9316,1,7581,7581.0
9317,1,7581,7581.0
9318,1,7581,7581.0
9319,1,7588,7588.0
9320,1,7595,7595.0
9321,1,7595,7595.0
9322,1,7602,7602.0
9323,1,7602,7602.0
9324,1,7602,7602.0
9325,1,7574,7574.0
9326,1,7574,7574.0
9327,1,7553,7553.0
9328,1,7560,7560.0
9329,1,7567,7567.0
9330,1,7567,7567.0
9331,1,7567,7567.0
9332,1,7567,7567.0
9333,1,7567,7567.0
9334,1,7574,7574.0
9335,1,7560,7560.0
9336,1,7553,7553.0
9337,1,7567,7567.0
9338,1,7560,7560.0
9339,1,7567,7567.0
9340,1,7567,7567.0
9341,1,7560,7560.0
9342,1,7560,7560.0
9343,1,7588,7588.0
9344,1,7588,7588.0
9345,1,7588,7588.0
9346,1,7581,7581.0
9347,1,7595,7595.0
9348,1,7588,7588.0
9349,1,7560,7560.0
9350,1,7581,7581.0
9351,1,7574,7574.0
9352,1,7595,7595.0
9353,1,7588,7588.0
9354,1,7581,7581.0
9355,1,7567,7567.0
9356,1,7581,7581.0
9357,1,7588,7588.0
9358,1,7574,7574.0
9359,1,7581,7581.0
9360,1,7581,7581.0
9361,1,7567,7567.0
9362,1,7581,7581.0
9363,1,7574,7574.0
9364,1,7574,7574.0
9365,1,7574,7574.0
9366,1,7567,7567.0
9367,1,7567,7567.0
9368,1,7567,7567.0
9369,1,7581,7581.0
9370,1,7567,7567.0
9371,1,7574,7574.0
9372,1,7574,7574.0
9373,1,7574,7574.0
9374,1,7574,7574.0
9375,1,7588,7588.0
9376,1,7574,7574.0
9377,1,7581,7581.0
9378,1,7581,7581.0
9379,1,7574,7574.0
9380,1,7581,7581.0
9381,1,7588,7588.0
9382,1,7567,7567.0
9383,1,7588,7588.0
9384,1,7602,7602.0
9385,1,7602,7602.0
9386,1,7595,7595.0
9387,1,7588,7588.0
9388,1,7581,7581.0
9389,1,7588,7588.0
9390,1,7588,7588.0
9391,1,7588,7588.0
9392,1,7602,7602.0
9393,1,7595,7595.0
9394,1,7609,7609.0
9395,1,7609,7609.0
9396,1,7616,7616.0
9397,1,7616,7616.0
9398,1,7588,7588.0
9399,1,7588,7588.0
9400,1,7609,7609.0
9401,1,7623,7623.0
9402,1,7602,7602.0
9403,1,7609,7609.0
9404,1,7637,7637.0
9405,1,7602,7602.0
9406,1,7637,7637.0
9407,1,7616,7616.0
9408,1,7581,7581.0
9409,1,7602,7602.0
9410,1,7616,7616.0
9411,1,7609,7609.0
9412,1,7609,7609.0
9413,1,7602,7602.0
9414,1,7588,7588.0
9415,1,7581,7581.0
9416,1,7581,7581.0
9417,1,7574,7574.0
9418,1,7581,7581.0
9419,1,7581,7581.0
9420,1,7581,7581.0
9421,1,7574,7574.0
9422,1,7616,7616.0
9423,1,7588,7588.0
9424,1,7588,7588.0
9425,1,7602,7602.0
9426,1,7616,7616.0
9427,1,7616,7616.0
9428,1,7644,7644.0
9429,1,7616,7616.0
9430,1,7616,7616.0
9431,1,7595,7595.0
9432,1,7609,7609.0
9433,1,7616,7616.0
9434,1,7602,7602.0
9435,1,7623,7623.0
9436,1,7616,7616.0
9437,1,7595,7595.0
9438,1,7616,7616.0
9439,1,7602,7602.0
9440,1,7609,7609.0
9441,1,7602,7602.0
9442,1,7595,7595.0
9443,1,7574,7574.0
9444,1,7581,7581.0
9445,1,7560,7560.0
9446,1,7560,7560.0
9447,1,7574,7574.0
9448,1,7567,7567.0
9449,1,7560,7560.0
9450,1,7567,7567.0
9451,1,7567,7567.0
9452,1,7567,7567.0
9453,1,7553,7553.0
9454,1,7567,7567.0
9455,1,7574,7574.0
9456,1,7567,7567.0
9457,1,7560,7560.0
9458,1,7567,7567.0
9459,1,7574,7574.0
9460,1,7546,7546.0
9461,1,7560,7560.0
9462,1,7546,7546.0
9463,1,7553,7553.0
9464,1,7532,7532.0
9465,1,7539,7539.0
9466,1,7532,7532.0
9467,1,7546,7546.0
9468,1,7553,7553.0
9469,1,7532,7532.0
9470,1,7539,7539.0
9471,1,7539,7539.0
9472,1,7539,7539.0
9473,1,7539,7539.0
9474,1,7560,7560.0
9475,1,7560,7560.0
9476,1,7588,7588.0
9477,1,7581,7581.0
9478,1,7567,7567.0
9479,1,7560,7560.0
9480,1,7553,7553.0
9481,1,7560,7560.0
9482,1,7560,7560.0
9483,1,7553,7553.0
9484,1,7539,7539.0
9485,1,7546,7546.0
9486,1,7553,7553.0
9487,1,7567,7567.0
9488,1,7588,7588.0
9489,1,7546,7546.0
9490,1,7553,7553.0
9491,1,7560,7560.0
9492,1,7560,7560.0
9493,1,7553,7553.0
9494,1,7581,7581.0
9495,1,7602,7602.0
9496,1,7602,7602.0
9497,1,7602,7602.0
9498,1,7609,7609.0
9499,1,7581,7581.0
9500,1,7574,7574.0
9501,1,7560,7560.0
9502,1,7553,7553.0
9503,1,7546,7546.0
9504,1,7539,7539.0
9505,1,7553,7553.0
9506,1,7546,7546.0
9507,1,7553,7553.0
9508,1,7560,7560.0
9509,1,7560,7560.0
9510,1,7567,7567.0
9511,1,7546,7546.0
9512,1,7553,7553.0
9513,1,7532,7532.0
9514,1,7532,7532.0
9515,1,7532,7532.0
9516,1,7532,7532.0
9517,1,7546,7546.0
9518,1,7539,7539.0
9519,1,7518,7518.0
9520,1,7511,7511.0
9521,1,7511,7511.0
9522,1,7525,7525.0
9523,1,7511,7511.0
9524,1,7511,7511.0
9525,1,7518,7518.0
9526,1,7511,7511.0
9527,1,7525,7525.0
9528,1,7518,7518.0
9529,1,7539,7539.0
9530,1,7525,7525.0
9531,1,7525,7525.0
9532,1,7532,7532.0
9533,1,7532,7532.0
9534,1,7546,7546.0
9535,1,7525,7525.0
9536,1,7511,7511.0
9537,1,7525,7525.0
9538,1,7511,7511.0
9539,1,7511,7511.0
9540,1,7497,7497.0
9541,1,7532,7532.0
9542,1,7518,7518.0
9543,1,7525,7525.0
9544,1,7546,7546.0
9545,1,7532,7532.0
9546,1,7539,7539.0
9547,1,7539,7539.0
9548,1,7539,7539.0
9549,1,7539,7539.0
9550,1,7525,7525.0
9551,1,7497,7497.0
9552,1,7546,7546.0
9553,1,7553,7553.0
9554,1,7532,7532.0
9555,1,7539,7539.0
9556,1,7553,7553.0
9557,1,7553,7553.0
9558,1,7574,7574.0
9559,1,7553,7553.0
9560,1,7546,7546.0
9561,1,7546,7546.0
9562,1,7525,7525.0
9563,1,7518,7518.0
9564,1,7525,7525.0
9565,1,7532,7532.0
9566,1,7539,7539.0
9567,1,7525,7525.0
9568,1,7539,7539.0
9569,1,7525,7525.0
9570,1,7532,7532.0
9571,1,7539,7539.0
9572,1,7539,7539.0
9573,1,7539,7539.0
9574,1,7518,7518.0
9575,1,7546,7546.0
9576,1,7553,7553.0
9577,1,7546,7546.0
9578,1,7539,7539.0
9579,1,7539,7539.0
9580,1,7546,7546.0
9581,1,7553,7553.0
9582,1,7539,7539.0
9583,1,7532,7532.0
9584,1,7525,7525.0
9585,1,7525,7525.0
9586,1,7532,7532.0
9587,1,7525,7525.0
9588,1,7525,7525.0
9589,1,7539,7539.0
9590,1,7532,7532.0
9591,1,7553,7553.0
9592,1,7560,7560.0
9593,1,7560,7560.0
9594,1,7532,7532.0
9595,1,7525,7525.0
9596,1,7539,7539.0
9597,1,7546,7546.0
9598,1,7539,7539.0
9599,1,7539,7539.0
9600,1,7539,7539.0
9601,1,7560,7560.0
9602,1,7553,7553.0
9603,1,7553,7553.0
9604,1,7560,7560.0
9605,1,7532,7532.0
9606,1,7546,7546.0
9607,1,7532,7532.0
9608,1,7532,7532.0
9609,1,7525,7525.0
9610,1,7532,7532.0
9611,1,7539,7539.0
9612,1,7546,7546.0
9613,1,7567,7567.0
9614,1,7567,7567.0
9615,1,7546,7546.0
9616,1,7567,7567.0
9617,1,7546,7546.0
9618,1,7539,7539.0
9619,1,7532,7532.0
9620,1,7546,7546.0
9621,1,7546,7546.0
9622,1,7539,7539.0
9623,1,7532,7532.0
9624,1,7546,7546.0
9625,1,7553,7553.0
9626,1,7560,7560.0
9627,1,7539,7539.0
9628,1,7574,7574.0
9629,1,7546,7546.0
9630,1,7532,7532.0
9631,1,7532,7532.0
9632,1,7525,7525.0
9633,1,7539,7539.0
9634,1,7567,7567.0
9635,1,7546,7546.0
9636,1,7546,7546.0
9637,1,7574,7574.0
9638,1,7567,7567.0
9639,1,7567,7567.0
9640,1,7560,7560.0
9641,1,7567,7567.0
9642,1,7574,7574.0
9643,1,7595,7595.0
9644,1,7616,7616.0
9645,1,7616,7616.0
9646,1,7602,7602.0
9647,1,7609,7609.0
9648,1,7602,7602.0
9649,1,7609,7609.0
9650,1,7602,7602.0
9651,1,7588,7588.0
9652,1,7588,7588.0
9653,1,7595,7595.0
9654,1,7588,7588.0
9655,1,7609,7609.0
9656,1,7595,7595.0
9657,1,7581,7581.0
9658,1,7595,7595.0
9659,1,7602,7602.0
9660,1,7595,7595.0
9661,1,7581,7581.0
9662,1,7588,7588.0
9663,1,7595,7595.0
9664,1,7588,7588.0
9665,1,7588,7588.0
9666,1,7595,7595.0
9667,1,7588,7588.0
9668,1,7581,7581.0
9669,1,7581,7581.0
9670,1,7574,7574.0
9671,1,7560,7560.0
9672,1,7581,7581.0
9673,1,7567,7567.0
9674,1,7560,7560.0
9675,1,7567,7567.0
9676,1,7574,7574.0
9677,1,7581,7581.0
9678,1,7560,7560.0
9679,1,7588,7588.0
9680,1,7567,7567.0
9681,1,7581,7581.0
9682,1,7567,7567.0
9683,1,7553,7553.0
9684,1,7567,7567.0
9685,1,7567,7567.0
9686,1,7567,7567.0
9687,1,7560,7560.0
9688,1,7574,7574.0
9689,1,7560,7560.0
9690,1,7560,7560.0
9691,1,7532,7532.0
9692,1,7546,7546.0
9693,1,7546,7546.0
9694,1,7560,7560.0
9695,1,7567,7567.0
9696,1,7560,7560.0
9697,1,7539,7539.0
9698,1,7539,7539.0
9699,1,7532,7532.0
9700,1,7525,7525.0
9701,1,7525,7525.0
9702,1,7525,7525.0
9703,1,7525,7525.0
9704,1,7525,7525.0
9705,1,7532,7532.0
9706,1,7532,7532.0
9707,1,7539,7539.0
9708,1,7532,7532.0
9709,1,7546,7546.0
9710,1,7539,7539.0
9711,1,7539,7539.0
9712,1,7539,7539.0
9713,1,7553,7553.0
9714,1,7539,7539.0
9715,1,7553,7553.0
9716,1,7574,7574.0
9717,1,7567,7567.0
9718,1,7532,7532.0
9719,1,7553,7553.0
9720,1,7553,7553.0
9721,1,7553,7553.0
9722,1,7546,7546.0
9723,1,7553,7553.0
9724,1,7539,7539.0
9725,1,7525,7525.0
9726,1,7546,7546.0
9727,1,7546,7546.0
9728,1,7546,7546.0
9729,1,7553,7553.0
9730,1,7553,7553.0
9731,1,7560,7560.0
9732,1,7560,7560.0
9733,1,7560,7560.0
9734,1,7574,7574.0
9735,1,7567,7567.0
9736,1,7567,7567.0
9737,1,7567,7567.0
9738,1,7567,7567.0
9739,1,7567,7567.0
9740,1,7567,7567.0
9741,1,7574,7574.0
9742,1,7567,7567.0
9743,1,7581,7581.0
9744,1,7581,7581.0
9745,1,7574,7574.0
9746,1,7581,7581.0
9747,1,7588,7588.0
9748,1,7602,7602.0
9749,1,7588,7588.0
9750,1,7595,7595.0
9751,1,7581,7581.0
9752,1,7595,7595.0
9753,1,7588,7588.0
9754,1,7595,7595.0
9755,1,7567,7567.0
9756,1,7574,7574.0
9757,1,7609,7609.0
9758,1,7574,7574.0
9759,1,7567,7567.0
9760,1,7574,7574.0
9761,1,7546,7546.0
9762,1,7546,7546.0
9763,1,7546,7546.0
9764,1,7539,7539.0
9765,1,7546,7546.0
9766,1,7539,7539.0
9767,1,7539,7539.0
9768,1,7539,7539.0
9769,1,7525,7525.0
9770,1,7525,7525.0
9771,1,7539,7539.0
9772,1,7539,7539.0
9773,1,7539,7539.0
9774,1,7539,7539.0
9775,1,7553,7553.0
9776,1,7546,7546.0
9777,1,7539,7539.0
9778,1,7546,7546.0
9779,1,7532,7532.0
9780,1,7511,7511.0
9781,1,7504,7504.0
9782,1,7511,7511.0
9783,1,7532,7532.0
9784,1,7539,7539.0
9785,1,7532,7532.0
9786,1,7504,7504.0
9787,1,7511,7511.0
9788,1,7532,7532.0
9789,1,7532,7532.0
9790,1,7532,7532.0
9791,1,7532,7532.0
9792,1,7532,7532.0
9793,1,7539,7539.0
9794,1,7539,7539.0
9795,1,7560,7560.0
9796,1,7539,7539.0
9797,1,7546,7546.0
9798,1,7553,7553.0
9799,1,7553,7553.0
9800,1,7553,7553.0
9801,1,7553,7553.0
9802,1,7546,7546.0
9803,1,7553,7553.0
9804,1,7553,7553.0
9805,1,7553,7553.0
9806,1,7546,7546.0
9807,1,7525,7525.0
9808,1,7546,7546.0
9809,1,7546,7546.0
9810,1,7532,7532.0
9811,1,7567,7567.0
9812,1,7539,7539.0
9813,1,7560,7560.0
9814,1,7553,7553.0
9815,1,7518,7518.0
9816,1,7539,7539.0
9817,1,7539,7539.0
9818,1,7546,7546.0
9819,1,7532,7532.0
9820,1,7539,7539.0
9821,1,7546,7546.0
9822,1,7532,7532.0
9823,1,7525,7525.0
9824,1,7539,7539.0
9825,1,7553,7553.0
9826,1,7546,7546.0
9827,1,7560,7560.0
9828,1,7574,7574.0
9829,1,7560,7560.0
9830,1,7532,7532.0
9831,1,7525,7525.0
9832,1,7539,7539.0
9833,1,7539,7539.0
9834,1,7525,7525.0
9835,1,7546,7546.0
9836,1,7532,7532.0
9837,1,7525,7525.0
9838,1,7525,7525.0
9839,1,7539,7539.0
9840,1,7532,7532.0
9841,1,7525,7525.0
9842,1,7532,7532.0
9843,1,7525,7525.0
9844,1,7553,7553.0
9845,1,7553,7553.0
9846,1,7539,7539.0
9847,1,7553,7553.0
9848,1,7546,7546.0
9849,1,7546,7546.0
9850,1,7553,7553.0
9851,1,7553,7553.0
9852,1,7539,7539.0
9853,1,7560,7560.0
9854,1,7567,7567.0
9855,1,7553,7553.0
9856,1,7553,7553.0
9857,1,7560,7560.0
9858,1,7560,7560.0
9859,1,7567,7567.0
9860,1,7560,7560.0
9861,1,7567,7567.0
9862,1,7567,7567.0
9863,1,7574,7574.0
9864,1,7574,7574.0
9865,1,7560,7560.0
9866,1,7560,7560.0
9867,1,7560,7560.0
9868,1,7567,7567.0
9869,1,7560,7560.0
9870,1,7525,7525.0
9871,1,7518,7518.0
9872,1,7504,7504.0
9873,1,7518,7518.0
9874,1,7504,7504.0
9875,1,7483,7483.0
9876,1,7497,7497.0
9877,1,7497,7497.0
9878,1,7469,7469.0
9879,1,7483,7483.0
9880,1,7490,7490.0
9881,1,7490,7490.0
9882,1,7497,7497.0
9883,1,7497,7497.0
9884,1,7483,7483.0
9885,1,7497,7497.0
9886,1,7490,7490.0
9887,1,7483,7483.0
9888,1,7490,7490.0
9889,1,7483,7483.0
9890,1,7483,7483.0
9891,1,7497,7497.0
9892,1,7518,7518.0
9893,1,7518,7518.0
9894,1,7511,7511.0
9895,1,7511,7511.0
9896,1,7511,7511.0
9897,1,7511,7511.0
9898,1,7511,7511.0
9899,1,7490,7490.0
9900,1,7504,7504.0
9901,1,7476,7476.0
9902,1,7476,7476.0
9903,1,7469,7469.0
9904,1,7476,7476.0
9905,1,7483,7483.0
9906,1,7483,7483.0
9907,1,7476,7476.0
9908,1,7483,7483.0
9909,1,7504,7504.0
9910,1,7497,7497.0
9911,1,7476,7476.0
9912,1,7504,7504.0
9913,1,7490,7490.0
9914,1,7483,7483.0
9915,1,7476,7476.0
9916,1,7490,7490.0
9917,1,7483,7483.0
9918,1,7490,7490.0
9919,1,7504,7504.0
9920,1,7469,7469.0
9921,1,7497,7497.0
9922,1,7490,7490.0
9923,1,7511,7511.0
9924,1,7525,7525.0
9925,1,7532,7532.0
9926,1,7511,7511.0
9927,1,7518,7518.0
9928,1,7497,7497.0
9929,1,7518,7518.0
9930,1,7518,7518.0
9931,1,7525,7525.0
9932,1,7532,7532.0
9933,1,7532,7532.0
9934,1,7532,7532.0
9935,1,7525,7525.0
9936,1,7539,7539.0
9937,1,7539,7539.0
9938,1,7518,7518.0
9939,1,7525,7525.0
9940,1,7525,7525.0
9941,1,7532,7532.0
9942,1,7532,7532.0
9943,1,7539,7539.0
9944,1,7532,7532.0
9945,1,7525,7525.0
9946,1,7518,7518.0
9947,1,7504,7504.0
9948,1,7504,7504.0
9949,1,7504,7504.0
9950,1,7511,7511.0
9951,1,7511,7511.0
9952,1,7504,7504.0
9953,1,7511,7511.0
9954,1,7511,7511.0
9955,1,7511,7511.0
9956,1,7518,7518.0
9957,1,7511,7511.0
9958,1,7518,7518.0
9959,1,7511,7511.0
9960,1,7518,7518.0
9961,1,7518,7518.0
9962,1,7525,7525.0
9963,1,7518,7518.0
9964,1,7525,7525.0
9965,1,7553,7553.0
9966,1,7532,7532.0
9967,1,7518,7518.0
9968,1,7518,7518.0
9969,1,7532,7532.0
9970,1,7532,7532.0
9971,1,7518,7518.0
9972,1,7525,7525.0
9973,1,7525,7525.0
9974,1,7532,7532.0
9975,1,7525,7525.0
9976,1,7532,7532.0
9977,1,7546,7546.0
9978,1,7560,7560.0
9979,1,7560,7560.0
9980,1,7553,7553.0
9981,1,7511,7511.0
9982,1,7518,7518.0
9983,1,7525,7525.0
9984,1,7518,7518.0
9985,1,7511,7511.0
9986,1,7525,7525.0
9987,1,7532,7532.0
9988,1,7518,7518.0
9989,1,7511,7511.0
9990,1,7504,7504.0
9991,1,7497,7497.0
9992,1,7497,7497.0
9993,1,7511,7511.0
9994,1,7525,7525.0
9995,1,7525,7525.0
9996,1,7532,7532.0
9997,1,7532,7532.0
9998,1,7532,7532.0
9999,1,7539,7539.0
10000,1,7539,7539.0
10001,1,7539,7539.0
10002,1,7539,7539.0
10003,1,7518,7518.0
10004,1,7525,7525.0
10005,1,7511,7511.0
10006,1,7497,7497.0
10007,1,7497,7497.0
10008,1,7497,7497.0
10009,1,7490,7490.0
10010,1,7490,7490.0
10011,1,7490,7490.0
10012,1,7490,7490.0
10013,1,7490,7490.0
10014,1,7490,7490.0
10015,1,7483,7483.0
10016,1,7483,7483.0
10017,1,7504,7504.0
10018,1,7476,7476.0
10019,1,7490,7490.0
10020,1,7497,7497.0
10021,1,7483,7483.0
10022,1,7476,7476.0
10023,1,7476,7476.0
10024,1,7476,7476.0
10025,1,7525,7525.0
10026,1,7497,7497.0
10027,1,7490,7490.0
10028,1,7497,7497.0
10029,1,7504,7504.0
10030,1,7511,7511.0
10031,1,7518,7518.0
10032,1,7518,7518.0
10033,1,7504,7504.0
10034,1,7497,7497.0
10035,1,7497,7497.0
10036,1,7497,7497.0
10037,1,7462,7462.0
10038,1,7462,7462.0
10039,1,7469,7469.0
10040,1,7476,7476.0
10041,1,7469,7469.0
10042,1,7455,7455.0
10043,1,7462,7462.0
10044,1,7476,7476.0
10045,1,7483,7483.0
10046,1,7497,7497.0
10047,1,7483,7483.0
10048,1,7497,7497.0
10049,1,7504,7504.0
10050,1,7497,7497.0
10051,1,7476,7476.0
10052,1,7483,7483.0
10053,1,7476,7476.0
10054,1,7483,7483.0
10055,1,7483,7483.0
10056,1,7490,7490.0
10057,1,7497,7497.0
10058,1,7504,7504.0
10059,1,7490,7490.0
10060,1,7476,7476.0
10061,1,7483,7483.0
10062,1,7469,7469.0
10063,1,7483,7483.0
10064,1,7476,7476.0
10065,1,7469,7469.0
10066,1,7476,7476.0
10067,1,7483,7483.0
10068,1,7469,7469.0
10069,1,7469,7469.0
10070,1,7462,7462.0
10071,1,7469,7469.0
10072,1,7469,7469.0
10073,1,7455,7455.0
10074,1,7469,7469.0
10075,1,7490,7490.0
10076,1,7476,7476.0
10077,1,7462,7462.0
10078,1,7462,7462.0
10079,1,7483,7483.0
10080,1,7469,7469.0
10081,1,7469,7469.0
10082,1,7490,7490.0
10083,1,7469,7469.0
10084,1,7483,7483.0
10085,1,7483,7483.0
10086,1,7469,7469.0
10087,1,7476,7476.0
10088,1,7455,7455.0
10089,1,7441,7441.0
10090,1,7455,7455.0
10091,1,7462,7462.0
10092,1,7469,7469.0
10093,1,7462,7462.0
10094,1,7462,7462.0
10095,1,7469,7469.0
10096,1,7448,7448.0
10097,1,7455,7455.0
